PMID,row_type,gene_gold,gene_LLM,gene_match,induction_gold,induction_LLM,induction_match,outcome_gold,outcome_LLM,outcome_match,species_gold,species_LLM,species_match
26698846,FP,NONE,PAR2,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
26783110,FN,PRKCD,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
26783110,FP,NONE,PKCδ,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
26837060,FN,TGFB1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
26837060,FP,NONE,TGF-β,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Not stated,no
26851314,TP,CXCR4,CXCR4,yes,MIA,Chemical,yes,Protective,Decreased,yes,Rat,Rats,yes
26903297,FN,XDH,MISSED,no,High Fat Diet,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
26903297,FP,NONE,XOR,no,NONE,Metabolic,no,NONE,Decreased,no,NONE,Mice,no
27041213,TP,FGFR1,FGFR1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
27052304,FN,MTOR,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Rabbit,MISSED,no
27052304,FP,NONE,Autophagy,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Rabbits,no
27052304,FP,NONE,Autophagy,no,NONE,Chemical,no,NONE,Increased,no,NONE,Rabbits,no
27147711,TP,WNT16,WNT16,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
27270603,TP,MATN1,Matn1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
27322244,TP,CXCR4,CXCR4,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
27345362,FN,CALCA,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
27345362,FP,NONE,Calcitonin,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
27388701,TP,TRPV4,Trpv4,yes,Surgical,Spontaneous,no,No effect,Decreased,no,Mouse,Mice,yes
27388701,TP,TRPV4,Trpv4,yes,Ageing,Spontaneous,yes,Protective,Decreased,yes,Mouse,Mice,yes
27539076,FN,IL1RN,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
27539076,FP,NONE,IL1R,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
27541035,FN,TNFRSF11B,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
27541035,FP,NONE,Opg,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
27564840,TP,MIF,Mif,yes,Ageing,Spontaneous,yes,Protective,Decreased,yes,Mouse,Mice,yes
27564840,TP,MIF,Mif,yes,Surgical,Spontaneous,no,No effect,Decreased,no,Mouse,Mice,yes
27681622,FN,RELA,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
27681622,FP,NONE,NF-κB,no,NONE,Mechanical,no,NONE,Decreased,no,NONE,Mice,no
27830706,TP,RELA,Rela,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
27830706,TP,RELA,Rela,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
27911782,TP,EGFR,Egfr,yes,Ageing,Surgical,no,Detrimental,Increased,yes,Mouse,Mice,yes
27911782,TP,EGFR,Egfr,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
27965260,TP,CCL2,Ccl2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
27965260,TP,CCL2,Ccl2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
27965260,TP,CCL5,Ccl5,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
27965260,TP,CCR2,Ccr2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
27965260,TP,CCR2,Ccr2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
27965260,TP,CCR5,Ccr5,yes,Surgical,Surgical,yes,No effect,No Change,yes,Mouse,Mice,yes
27965260,FP,NONE,CCL2/CCR2,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
28128866,TP,CDKN1A,Cdkn1a,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
28165497,TP,WNT7A,Wnt7a,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
28348422,FN,OLR1,MISSED,no,Ageing,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
28348422,FP,NONE,LOX-1,no,NONE,Spontaneous,no,NONE,Decreased,no,NONE,Mice,no
28383548,TP,mir-146a,miR-146a,yes,Ageing,Spontaneous,yes,Protective,Decreased,yes,Mouse,Mice,yes
28383548,TP,mir-146a,miR-146a,yes,Surgical,Spontaneous,no,Protective,Decreased,yes,Mouse,Mice,yes
28627522,TP,DOT1L,DOT1L,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
28716756,FN,TGFBR1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
28716756,FP,NONE,Alk5,no,NONE,Transgenic,no,NONE,Increased,no,NONE,Mice,no
28743292,TP,A2M,A2M,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
28765635,TP,HYAL2,Hyal2,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
28767178,TP,CCR7,Ccr7,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
28823646,FN,LEPR,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
28823646,FP,NONE,Ob-Rb,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
28898438,TP,COL11A1,Col11a1,yes,Surgical,Mechanical,no,Detrimental,Decreased,no,Mouse,Mice,yes
29205898,FN,PTGS2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rabbit,MISSED,no
29205898,FP,NONE,GlcN.HCl,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rabbits,no
29205898,FP,NONE,MucoP,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rabbits,no
29219023,TP,TNC,TNC,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29247173,TP,ESRRG,Esrrg,yes,Surgical,Transgenic,no,Detrimental,Increased,yes,Mouse,Mice,yes
29247173,TP,ESRRG,Esrrg,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29247173,TP,ESRRG,Esrrg,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
29247173,TP,ESRRG,Esrrg,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29247173,TP,ESRRG,Esrrg,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29323130,TP,OPTC,Optc,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29440889,TP,IHH,Ihh,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Rat,Rats,yes
29444976,TP,FOXO1,FoxO1,yes,Exercise,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
29444976,TP,FOXO1,FoxO1,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
29444976,TP,FOXO1,FoxO1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
29444976,TP,FOXO3,FoxO3,yes,Exercise,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
29444976,TP,FOXO3,FoxO3,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
29444976,TP,FOXO3,FoxO3,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
29444976,FN,FOXO4,MISSED,no,Exercise,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
29444976,FN,FOXO4,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
29444976,FN,FOXO4,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
29444976,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
29444976,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
29444976,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
29444976,FP,NONE,FoxO1 + FoxO3 + FoxO4,no,NONE,Mechanical,no,NONE,Increased,no,NONE,Mice,no
29524442,FN,MAPK14,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
29524442,FP,NONE,p38 MAPK,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Mice,no
29524442,FP,NONE,p38 MAPK,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
29622035,TP,CCL17,Ccl17,yes,Protease,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29622035,TP,CCL17,Ccl17,yes,Protease,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29622035,TP,CCR4,Ccr4,yes,Protease,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29622035,TP,IRF4,Irf4,yes,Protease,Chemical,yes,Protective,Decreased,yes,Mouse,Mice,yes
29622035,FN,KDM6B,MISSED,no,Protease,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
29622035,FN,PTGS2,MISSED,no,Protease,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
29622035,TP,TNF,Tnf,yes,Protease,Chemical,yes,No effect,No Change,yes,Mouse,Mice,yes
29622035,FP,NONE,Jmjd3,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Mice,no
29736207,FN,IL6,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
29736207,TP,STAT3,STAT3,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Not stated,abstain
29736207,FP,NONE,IL-6,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Not stated,no
30070692,TP,AXIN1,Axin1,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
30106092,FN,mir-204,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
30106092,FP,NONE,miR-204-5p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
30144298,FN,FLT4,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
30144298,FP,NONE,VEGFR-3,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
30144298,FP,NONE,Bortezomib,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
30154423,TP,TFEB,TFEB,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
30261507,TP,NCOA3,NCOA3,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
30287418,FN,mir-181a,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
30287418,FP,NONE,miR-181a-5p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
30287418,FP,NONE,miR-181a-5p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
30302948,FN,TUT7,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
30302948,FP,NONE,Zcchc6,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
30305454,TP,ITGBL1,Itgbl1,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
30305454,TP,ITGBL1,Itgbl1,yes,Ageing,Surgical,no,Detrimental,Decreased,no,Mouse,Mice,yes
30731321,FN,mir-10a,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
30731321,FN,mir-10a,MISSED,no,Surgical,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
30731321,FP,NONE,miR-10a-5p,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
30731321,FP,NONE,miR-10a-5p,no,NONE,Surgical,no,NONE,Increased,no,NONE,Mice,no
30891766,TP,IL4,Il4,yes,Surgical,Mechanical,no,Protective,Increased,no,Mouse,Mice,yes
30912140,TP,CTNNB1,CTNNB1,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
30944169,TP,mir-204,miR-204,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Not stated,abstain
30944169,TP,mir-204,miR-204,yes,Surgical,Transgenic,no,Detrimental,Increased,yes,Mouse,Not stated,abstain
30944169,TP,mir-204,miR-204,yes,Surgical,Not stated,abstain,Protective,Decreased,yes,Mouse,Not stated,abstain
30972197,TP,DNMT3B,Dnmt3b,yes,Surgical,Transgenic,no,Detrimental,Increased,yes,Mouse,Mice,yes
30972197,TP,DNMT3B,Dnmt3b,yes,MIA,Surgical,no,Protective,Decreased,yes,Mouse,Mice,yes
31084709,FN,FCER1A,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31084709,FN,MCL1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31084709,FP,NONE,Mast cells,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
31084709,FP,NONE,Syk,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
31108241,FN,CXCR4,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31108241,FP,NONE,SDF-1/CXCR4,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
31113964,TP,RUNX1,Runx1,yes,Surgical,Surgical,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31119776,TP,PRG4,Prg4,yes,Ageing,Transgenic,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31160553,FN,mir-140,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31160553,TP,WWP2,Wwp2,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31160553,TP,WWP2,Wwp2,yes,Surgical,Spontaneous,no,Detrimental,Increased,yes,Mouse,Mice,yes
31160553,TP,WWP2,Wwp2,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31307784,TP,CDK9,CDK9,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31424112,TP,CCL2,Ccl2,yes,Surgical,Surgical,yes,Protective,Not stated,abstain,Mouse,Mice,yes
31424112,TP,CCL2,Ccl2,yes,Ageing,Surgical,no,No effect,Not stated,abstain,Mouse,Mice,yes
31424112,TP,CCL2,Ccl2,yes,Surgical,Surgical,yes,No effect,Not stated,abstain,Mouse,Mice,yes
31424112,TP,CCR2,Ccr2,yes,Surgical,Surgical,yes,Protective,Not stated,abstain,Mouse,Mice,yes
31424112,TP,CCR2,Ccr2,yes,Ageing,Surgical,no,No effect,Not stated,abstain,Mouse,Mice,yes
31424112,TP,CCR2,Ccr2,yes,Surgical,Surgical,yes,Protective,Not stated,abstain,Mouse,Mice,yes
31424112,FP,NONE,Ccl2 + Ccr2,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
31482846,FN,PTCH1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31496660,TP,SOX9,SOX9,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31511053,FN,ATF6,MISSED,no,Surgical,MISSED,no,No effect,MISSED,no,Mouse,MISSED,no
31511053,FP,NONE,Tg<sup>cog</sup>,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
31511053,FP,NONE,Atf6a,no,NONE,Surgical,no,NONE,No Change,no,NONE,Mice,no
31586040,FN,mir-455,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31586040,FP,NONE,miR-455-3p,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
31586040,FP,NONE,PAK2,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Not stated,no
31608494,TP,SMO,Smo,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31608494,TP,SMO,Smo,yes,Surgical,Surgical,yes,Protective,Decreased,yes,Mouse,Mice,yes
31634652,FN,NELL1,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31634652,FP,NONE,Nell-1,no,NONE,Spontaneous,no,NONE,Increased,no,NONE,Mice,no
31634652,FP,NONE,Nell-1,no,NONE,Chemical,no,NONE,Increased,no,NONE,Mice,no
31634652,FP,NONE,NELL-1,no,NONE,Chemical,no,NONE,Decreased,no,NONE,Mice,no
31653858,FN,TNKS,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31653858,FN,TNKS,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31653858,FN,TNKS2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31653858,FN,TNKS2,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31653858,FP,NONE,Tankyrase,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
31673109,FN,TGFB1I1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31673109,FP,NONE,Hic-5,no,NONE,Not stated,no,NONE,Decreased,no,NONE,Mice,no
31735552,FN,KAT2B,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Mouse,MISSED,no
31735552,FP,NONE,PCAF,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Mice,no
31742919,FN,NCAM1,MISSED,no,MIA,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31742919,FP,NONE,NCAM,no,NONE,Not stated,no,NONE,Increased,no,NONE,Mice,no
31742919,FP,NONE,NCAM,no,NONE,Chemical,no,NONE,Not stated,no,NONE,Rats,no
31841119,FN,F2RL1,MISSED,no,Surgical,MISSED,no,Protective,MISSED,no,Rat,MISSED,no
31841119,FP,NONE,PAR2,no,NONE,Surgical,no,NONE,Decreased,no,NONE,Rats,no
31901095,FN,FGF2,MISSED,no,Ageing,MISSED,no,Detrimental,MISSED,no,Mouse,MISSED,no
31901095,FP,NONE,FGFR,no,NONE,Transgenic,no,NONE,Decreased,no,NONE,Mice,no
31980519,TP,FOXO1,FoxO1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
31980519,TP,FOXO1,FoxO1,yes,Ageing,Spontaneous,yes,Detrimental,Increased,yes,Mouse,Mice,yes
